Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-0349,-0.04911653008681771,6.66349387161976e-14,8.871121574718163e-13,0.07511444652737115,-13.176297997362116,-12.052021468903533,-1.1242765284585838,0,-1.1242765284585838,-1.0815986454376603
D-5604,0.2873169209048946,1.0973355806722628e-14,3.699653721796869e-15,2.966049428375428,-13.959660538745139,-14.431838922892602,0.47217838414746455,1,0.47217838414746455,0.4624945670195879
D-0246,-0.05105321026816806,2.3666040286961178e-14,4.848941919400312e-15,4.880660705024088,-13.625874400515361,-14.314353017830241,0.6884786173148799,0,0.6884786173148799,0.6969000204143306
D-3156,-0.2368582816702859,1.4827035929290893e-14,7.076799495740878e-14,0.20951612290576327,-13.828945660044733,-13.150163108920232,-0.6787825511245009,0,-0.6787825511245009,-0.7642794268292651
D-4117,-0.37909854095834933,3.724761896142179e-15,6.630433757874922e-14,0.05617674547639216,-14.428901484122838,-13.17845805945501,-1.250443424667827,0,-1.250443424667827,-1.3024044785939972
D-4114,-0.009484390004260934,3.3822605519144985e-13,1.2263880339637653e-15,275.79040713425866,-12.47079293964185,-14.911372095603827,2.440579155961978,0,2.440579155961978,2.473040082287989
D-2199,-0.00478990144274305,2.0575219898602367e-15,2.0068697692521063e-14,0.10252394158226853,-14.686655514548779,-13.697480809042288,-0.989174705506491,0,-0.989174705506491,-0.9791574698982992
D-6191,0.3772373989808431,1.0141075346648598e-15,7.57828422474824e-15,0.13381756405402567,-14.993915990529922,-14.12042911047235,-0.8734868800575721,1,-0.8734868800575721,-0.6571391579136442
D-3601,-0.32593448595501495,4.4147243712564875e-13,4.069064628256454e-15,108.49482066713068,-12.35509640596616,-14.390505412267075,2.0354090063009154,0,2.0354090063009154,2.0474888206680544
D-5324,0.05153516018644766,2.31973961244523e-15,1.6644604943221948e-13,0.01393688597811917,-14.634560761326671,-12.778726508288319,-1.8558342530383527,1,-1.8558342530383527,-1.7924983047382024
D-3669,0.28139073111444945,3.736600676556458e-15,7.993702711690196e-14,0.046744303751651374,-14.427523311900012,-13.09725200732351,-1.3302713045765018,1,-1.3302713045765018,-1.7131499497673215
D-0178,0.17389463585102838,4.6284413309433555e-14,1.6920303053743296e-14,2.7354364258383663,-13.334565236916665,-13.77159186272786,0.43702662581119345,1,0.43702662581119345,0.44437335795728355
D-0018,0.014597872150113433,7.023770881116955e-13,6.732321062777243e-13,1.0432911347545688,-12.153429663771878,-12.171835180802628,0.018405517030750992,1,0.018405517030750992,0.02573263655764119
D-6892,-0.15107505408162225,6.655210459466256e-14,1.0371419200905366e-15,64.16875386625289,-13.176838206163815,-14.984161811696787,1.8073236055329718,0,1.8073236055329718,1.8691442928706727
D-1002,-0.13715505315632798,7.962791356441205e-13,9.022813008789737e-15,88.25176082762778,-12.09893466364501,-14.044658042975051,1.9457233793300395,0,1.9457233793300395,1.8891512253863212
D-1979,-0.2959623097819548,2.379234321288165e-14,1.442163940156544e-13,0.16497668919872618,-13.623562783926966,-12.840985367731424,-0.782577416195542,0,-0.782577416195542,-0.8864450193156505
D-5482,0.18306952722082226,2.844979905614682e-13,8.184992193697355e-15,34.75849259581929,-12.545920796724614,-14.086981730453113,1.5410609337284975,1,1.5410609337284975,1.5385399420428
D-6399,0.440209703004543,5.477043278948179e-14,3.468877072936942e-14,1.578909590564134,-13.261453827314027,-13.45981109003718,0.19835726272315304,1,0.19835726272315304,-0.021593506426246058
D-0744,-0.2265365412524501,5.6379067183636064e-14,1.9747175397984116e-15,28.550446353654966,-13.248882113997423,-14.704495016331094,1.4556129023336712,0,1.4556129023336712,1.4501995560004637
D-5426,-0.29114937757339926,1.3375060499773062e-14,6.413526334224986e-13,0.0208544563517245,-13.87370424484631,-12.192903117689221,-1.6808011271570888,0,-1.6808011271570888,-1.446221080403976
D-0133,-0.11379581315729165,7.77186092646805e-15,1.1391503604480564e-14,0.682250666488942,-14.109474979483462,-13.94341894808678,-0.16605603139668315,0,-0.16605603139668315,-0.20394952278027104
D-3076,0.20074409439340568,3.9579082972770747e-13,3.8667050539701265e-15,102.35868115188423,-12.40253427239539,-14.412658953946714,2.010124681551323,1,2.010124681551323,2.0335983372659734
D-6146,-0.1461525243362654,2.947074299438785e-13,4.3836121672419145e-14,6.722935759376332,-12.53060891490355,-13.358167876302305,0.8275589613987564,0,0.8275589613987564,0.79347780652089
D-6816,-0.2183391262532351,2.027356312875702e-15,4.198581175657748e-15,0.4828670038892596,-14.693069916271684,-14.376897445717546,-0.3161724705541368,0,-0.3161724705541368,-0.3173832631575522
D-0252,0.10687621473109066,2.1218159036921786e-14,5.5669837474718875e-15,3.8114282346445694,-13.673292299736746,-14.254380046592035,0.581087746855289,1,0.581087746855289,0.5337852969469551
D-7371,0.20716177452371753,2.355934864781121e-13,1.4797303474823272e-13,1.592137965399982,-12.627836720785265,-12.829817419247075,0.20198069846181055,1,0.20198069846181055,0.2516287896602369
D-6371,0.4623918827397713,6.017684784749631e-14,1.7030046027354832e-13,0.3533569301623502,-13.220570564988959,-12.768784178261756,-0.4517863867272034,1,-0.4517863867272034,0.154955054068397
D-6752,0.4208779066001316,3.6410237950267455e-13,1.6309061429881172e-13,2.2325158383153347,-12.438776482830669,-12.787571031452195,0.3487945486215261,1,0.3487945486215261,-0.17866879030625146
