Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-3307,-0.24778695140470758,8.367099570025811e-14,1.5908717142999595e-14,5.259443294400161,-13.07742506279922,-13.79836483984928,0.72093977705006,0,-0.24778695140470758,-0.24583708860037531
D-5688,-0.0551365701323524,2.642534128397678e-15,2.350195475284617e-13,0.011243890800520146,-14.577979395059675,-12.628896014193423,-1.9490833808662529,0,-0.0551365701323524,-0.06660292995788608
D-1221,-0.13181007953808288,7.91883664593097e-13,1.9191885167429408e-13,4.126137988450475,-12.101338615804833,-12.716882363586544,0.6155437477817114,0,-0.13181007953808288,-0.091021184799377
D-7012,-0.3103120528783724,1.348948674727063e-13,6.041801724632763e-15,22.326927234757203,-12.870004574202719,-14.218833531183032,1.348828956980313,0,-0.3103120528783724,-0.3121413582953018
D-4702,-0.12088850969617171,2.1006080774471005e-15,3.375667119458151e-13,0.006222793904466155,-14.677654968859912,-12.471640386486634,-2.206014582373279,0,-0.12088850969617171,-0.10288214258503203
D-1716,-0.42120762754103525,1.885747619045261e-14,5.0537125641064917e-14,0.3731410512815079,-13.724516431954141,-13.296389462727216,-0.4281269692269242,0,-0.42120762754103525,-0.4265604548043961
D-3423,-0.24958584839583298,5.617277570325478e-14,2.3775965378670837e-14,2.362586536807745,-13.25047411550746,-13.623861840316186,0.3733877248087257,0,-0.24958584839583298,-0.24752948835443106
D-6668,-0.44410067837150624,8.861716574648348e-14,6.6276137559227035e-15,13.37090075101187,-13.052482144175162,-14.17864280932923,1.126160665154066,0,-0.44410067837150624,-0.4344075270889689
D-6053,-0.32706190999032214,1.3707834870418624e-14,3.2523061134639764e-14,0.4214804631602971,-13.86303113588048,-13.487808584501217,-0.37522255137926247,0,-0.32706190999032214,-0.33200301113491687
D-4884,-0.014753854531867838,1.4445400079860625e-13,3.844072581111859e-14,3.7578374952749822,-12.84027042543144,-13.415208420878939,0.5749379954474992,0,-0.014753854531867838,-0.05259489455574674
D-6855,-0.1652913535153031,1.7821500452570056e-13,1.5689279406732616e-15,113.59030577862266,-12.749055734034332,-14.804397002676055,2.0553412686417234,0,-0.1652913535153031,-0.1339013047779869
D-0775,-0.32147264222609834,7.138530497860287e-15,5.4480201403368695e-14,0.13102981108691142,-14.146391180710367,-13.263761295584809,-0.8826298851255574,0,-0.32147264222609834,-0.3198666838756469
D-5191,-0.07763591269308068,6.3716776399873e-15,6.685708369211973e-15,0.9530295502162792,-14.195746204420828,-14.17485257126787,-0.020893633152958533,0,-0.07763591269308068,-0.029684721549085132
D-5098,-0.4420199551612516,5.806319943747717e-13,9.097518708874754e-14,6.38231162754694,-12.236099037058285,-13.04107704262244,0.8049780055641558,0,-0.4420199551612516,-0.43735314895437655
D-5622,-0.032646117334393376,1.3302631022385235e-15,3.3758594442018867e-13,0.003940516849785555,-14.876062454860019,-12.471615643763881,-2.4044468110961392,0,-0.032646117334393376,-0.06793940121224683
D-3760,-0.0335324296840972,2.082741808525826e-15,1.7962639105270573e-14,0.11594854165470099,-14.68136456494544,-13.745629855605527,-0.9357347093399141,0,-0.0335324296840972,-0.011885209831259307
D-5987,-0.20545327327990787,8.973164218253265e-15,6.52728634404705e-13,0.013747158842566911,-14.047054384134832,-12.185267334919802,-1.861787049215029,0,-0.20545327327990787,-0.20692068226598195
D-6358,-0.2727138648027137,5.860062831459271e-13,1.0619098850082704e-15,551.8418195545502,-12.232097727461472,-14.973912336459994,2.741814608998522,0,-0.2727138648027137,-0.27201680816327894
