Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-5994,-0.308258952427112,6.838297090666861e-13,1.9790042273202756e-13,3.4554231851876547,-12.165052035151819,-12.703553278102897,0.5385012429510794,0,0.5385012429510794,0.5437889170314094
D-5135,0.4388715157017493,6.114408253830277e-14,1.7952309750135407e-14,3.4059173103250173,-13.213645567169236,-13.745879667018515,0.532234099849281,1,0.532234099849281,-1.4067068553796755
D-0820,-0.32150268951707495,4.340677443336297e-13,1.3867758485822707e-13,3.1300497825757927,-12.362442485477558,-12.857993730412513,0.49555124493495595,0,0.49555124493495595,0.5243510994355995
D-0870,-0.323730891944241,9.328858115282571e-15,2.771650710425629e-15,3.3658130442598173,-14.03017151215718,-14.557261501366426,0.5270899892092478,0,0.5270899892092478,0.48680130404190686
D-4438,-0.10266563296076231,1.3371962534907506e-14,1.8461339007124695e-13,0.07243224627285665,-13.87380484886871,-12.733736802642937,-1.1400680462257715,0,-1.1400680462257715,-1.1864054996986457
D-2603,-0.04606314378681131,3.0867880702092796e-14,2.055306001905512e-15,15.018630157005632,-13.510493186876241,-14.68712350953216,1.17663032265592,0,1.17663032265592,1.1915358187729213
D-7254,-0.07999242351994967,4.203631902145259e-15,4.588272990742372e-15,0.9161686566223953,-14.376375320680483,-14.33835075056894,-0.038024570111542005,0,-0.038024570111542005,-0.054707455117611666
D-0184,0.16080333379664036,4.4541996119342424e-14,1.2430274963301021e-14,3.5833476130534216,-13.35123032425325,-13.905519264461848,0.5542889402085982,1,0.5542889402085982,0.5114013147075227
D-0545,0.20864522198146007,1.5534847466990635e-15,7.578538985249147e-13,0.002049847272307714,-14.80869300662333,-12.120414510964494,-2.688278495658835,1,-2.688278495658835,-2.2491843917820358
D-7628,-0.07735395364506542,1.902307985274216e-15,1.3619991858925061e-13,0.013967027329958718,-14.72071916906165,-12.865823152013908,-1.8548960170477438,0,-1.8548960170477438,-1.7387333181231028
D-7644,0.3493358043377087,3.7050212377657145e-13,1.0193988540588833e-13,3.634515796259373,-12.431209298233094,-12.991655858952317,0.5604465607192219,1,0.5604465607192219,0.5474404267049691
D-5006,-0.13581292888079272,2.3319829356268564e-15,1.9639577895576475e-13,0.011873895396459111,-14.632274631867658,-12.70686785054051,-1.9254067813271487,0,-1.9254067813271487,-1.8285843896307525
D-2064,0.3064391559656977,2.856272633011278e-15,3.420429236548285e-15,0.8350626297106724,-14.544200341237117,-14.465919390035367,-0.07828095120174844,1,-0.07828095120174844,-0.08448049756563315
D-6673,-0.23267204988396367,5.636281904416585e-14,6.0048999118089845e-15,9.386137965984261,-13.249007293335787,-14.221494226914084,0.9724869335782966,0,0.9724869335782966,0.9950929741047692
D-1673,0.18413575491510026,7.707235898388367e-13,1.1293568597326198e-15,682.4446880513118,-12.113101348189224,-14.947168805883633,2.8340674576944096,1,2.8340674576944096,2.8241782451779405
D-6484,-0.46578694453929215,7.177285990405458e-14,2.8214577929022177e-14,2.5438218528240797,-13.144039748266726,-13.549526442096676,0.40548669382994995,0,0.40548669382994995,0.2811593583762594
D-7023,0.1905606210625811,6.976177770652658e-15,9.46403608625922e-14,0.07371250180228424,-14.156382461012731,-13.023923612417175,-1.132458848595557,1,-1.132458848595557,-1.2297053389778467
D-5133,-0.024567519136395766,1.2317293499894889e-14,1.5705791934752015e-14,0.7842516665868063,-13.909484709962971,-13.803940160238312,-0.10554454972465846,0,-0.10554454972465846,-0.15648571821506732
D-5324,0.05153516018644766,2.31973961244523e-15,1.6644604943221948e-13,0.01393688597811917,-14.634560761326671,-12.778726508288319,-1.8558342530383527,1,-1.8558342530383527,-1.8285843896307525
D-7631,-0.41105680009777457,1.4340903677212377e-14,9.51361513128093e-15,1.5074084330003261,-13.843423481188358,-14.02165442173489,0.17823094054653324,0,0.17823094054653324,0.34632053969550736
D-3426,0.03050655469372554,1.0575520449750065e-14,1.241182522011478e-15,8.520519957541156,-13.97569825062973,-14.906164348659427,0.9304660980296968,1,0.9304660980296968,0.8872376118352036
D-7814,-0.12331861193280441,3.3230874997880704e-14,2.072012636270214e-15,16.0379692749842,-13.478458223218784,-14.683607600352628,1.205149377133846,0,1.205149377133846,1.2526506061829523
D-6210,0.38601818802385823,6.534377072822354e-13,2.3950270997685643e-14,27.283102865323663,-12.184795807736164,-13.620689568172857,1.4358937604366935,1,1.4358937604366935,1.133000713142794
D-0417,0.2759487999156961,7.184746433966348e-13,4.734102731726885e-13,1.5176574825501363,-12.143588554498777,-12.324762321958687,0.18117376745990968,1,0.18117376745990968,0.15000220961008892
D-5151,-0.23645216657511847,1.3398283282282954e-14,7.536252947176299e-15,1.777844158920257,-13.872950844082483,-14.122844533288522,0.24989368920603733,0,0.24989368920603733,0.2356525072875317
D-3881,-0.4223901303439175,2.0364913091939945e-13,3.69486466688516e-13,0.5511680380193179,-12.691117438942651,-12.432401464035422,-0.2587159749072285,0,-0.2587159749072285,-0.1749426485541347
D-4164,-0.38470730669566816,3.574496108527447e-14,9.207457365508496e-14,0.38821750312063924,-13.446785171404123,-13.035860283438813,-0.4109248879653096,0,-0.4109248879653096,-0.5193028173271049
D-3485,0.14226409991686972,5.13235820594776e-14,1.505667562777345e-13,0.34086928169460223,-13.289683040247697,-12.822270905684189,-0.4674121345635093,1,-0.4674121345635093,-0.43010687088652166
D-7266,0.29864622455771017,1.939574432852236e-14,1.1200576198055107e-13,0.17316737983435423,-13.71229354931645,-12.9507596350799,-0.7615339142365513,1,-0.7615339142365513,-0.838673068703207
D-3071,-0.0943615145986782,1.6044423792576165e-15,2.636813612759616e-13,0.0060847773672499045,-14.794675875215288,-12.578920567897448,-2.2157553073178393,0,-2.2157553073178393,-2.1424039378899993
D-1516,-0.4416919394165604,1.7633102710378846e-13,1.66027380458155e-15,106.2059924195638,-12.75367126277511,-14.779820284241175,2.0261490214660642,0,2.0261490214660642,1.9939101291260255
D-4441,-0.02079856318499762,2.7921453164213356e-13,4.6914995734014185e-14,5.951498604521841,-12.55406198272595,-13.328688318828677,0.774626336102728,0,0.774626336102728,0.7524849468977163
D-2001,-0.13961421180077782,5.2043994463992326e-14,8.846920803066925e-13,0.05882724127693158,-13.28362937800025,-12.053207860480882,-1.2304215175193678,0,-1.2304215175193678,-1.1302619897943011
D-1909,-0.11212293618752822,4.993318031507026e-13,4.85448171270019e-14,10.285996172245566,-12.301610772232499,-13.313857130602468,1.0122463583699695,0,1.0122463583699695,1.0419126819441966
D-2977,-0.23813221833907045,6.343019147844849e-13,3.031908799984014e-13,2.0920877131522864,-12.197703977583963,-12.518283866450073,0.3205798888661085,0,0.3205798888661085,0.3015780202673534
D-2661,0.1711934903436103,1.5393617572993329e-13,1.6647640253827148e-15,92.46726465905262,-12.812659306915279,-14.77864731755531,1.9659880106400298,1,1.9659880106400298,2.060832640407431
D-0563,-0.5192677522949137,4.762731712331471e-13,4.406959319099671e-13,1.0807296749234534,-12.322143881880315,-12.35586095846945,0.03371707658913378,0,0.03371707658913378,0.25890629270272475
