Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-2033,0.35011735962789436,8.43881785995782e-13,1.8136433557521095e-13,4.652964340091154,-12.07371838665097,-12.741448110802338,0.6677297241513671,1,0.6677297241513671,0.6797004800199267
D-3685,0.36959992406533604,4.4098561105433544e-13,6.781356887355536e-13,0.6502911119109417,-12.355575580921395,-12.168683399092892,-0.18689218182850287,1,-0.18689218182850287,-0.22540572590910002
D-3421,0.3247164943865405,8.971517959429029e-15,5.484722920170769e-15,1.6357285664213093,-14.047134069148818,-14.260845307429358,0.2137112382805401,1,0.2137112382805401,-0.08013668152050424
D-1077,-0.49988746999454636,9.258192286800428e-14,3.440707400442842e-14,2.6907816356627237,-13.033473803437724,-13.463352258438693,0.4298784550009686,0,0.4298784550009686,-0.17221890677549268
D-3021,0.29158637081108474,5.524943917238163e-13,5.705817419542063e-13,0.9683001594680509,-12.257672126069568,-12.24368212944621,-0.013989996623358814,1,-0.013989996623358814,-0.06286500597446554
D-7798,0.11332309235309113,4.72133066748788e-15,3.7444269980590943e-13,0.012608953706228374,-14.32593558185294,-12.426614632068842,-1.8993209497840982,1,-1.8993209497840982,-1.3121521174465351
D-1838,-0.37540046828074547,1.0773012307638624e-14,4.016697153707135e-15,2.6820573957625546,-13.967662843993818,-14.396130911467731,0.42846806747391203,0,0.42846806747391203,0.29669915416184467
D-1810,0.33219980327960397,1.0560862302935656e-14,1.665894025136094e-15,6.3394562580731355,-13.976300619859268,-14.778352629437327,0.8020520095780587,1,0.8020520095780587,0.8842911932003761
D-7421,-0.35157308757690364,6.093000434865631e-14,2.132271286325255e-14,2.857516524253476,-13.215168790879348,-13.671157541362714,0.4559887504833658,0,0.4559887504833658,0.33973899482738834
D-0722,-0.4714421372355857,4.3009059522755e-14,6.8419175793784575e-15,6.286111901199209,-13.366440054040735,-14.164822161813735,0.7983821077729988,0,0.7983821077729988,-0.12167014352548544
D-3018,-0.26176430490939623,1.5901706292598497e-15,2.4553963902640674e-14,0.06476227771471285,-14.798556272302111,-13.609878386959354,-1.1886778853427578,0,-1.1886778853427578,-1.2357384596532135
