Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-4996,-0.17061126211411182,4.826039327345208e-13,4.8632084487003515e-15,99.23570783059739,-12.316409143351514,-14.313077115136702,1.9966679717851887,0,-0.17061126211411182,-0.11024575326806962
D-6022,-0.24970515106770252,6.214915453212403e-14,3.755213359906295e-14,1.655009944193287,-13.206564775059837,-13.425365382655139,0.21880060759530065,0,-0.24970515106770252,-0.2508455988997776
D-0746,-0.21246148061723397,1.7947942074602558e-15,1.582857320417783e-13,0.011338951302234453,-14.745985340783774,-12.800558230903865,-1.9454271098799079,0,-0.21246148061723397,-0.21592852087442332
D-0470,-0.17307033850367304,2.492531564605712e-13,2.8053705109144396e-13,0.8884856937464726,-12.603359333217998,-12.552009772475824,-0.05134956074217408,0,-0.17307033850367304,-0.16998920640990015
D-7660,-0.25136732568561754,7.899343340158307e-15,3.9013466289176583e-13,0.020247735183555847,-14.102409009418272,-12.40878546154711,-1.693623547871162,0,-0.25136732568561754,-0.2499941575344943
D-4175,-0.45127330001139293,2.0274270778552002e-13,2.8910612729782646e-13,0.7012743371456184,-12.693054757464344,-12.538942703820744,-0.15411205364360028,0,-0.45127330001139293,-0.4478847912328031
D-0334,-0.41377478359410746,3.4676089682873296e-13,6.730338054675818e-15,51.52206234095851,-12.45996988250203,-14.171963121274823,1.711993238772794,0,-0.41377478359410746,-0.406621320093477
D-5194,-0.22814108108986703,1.0809827918619553e-15,5.182678903448872e-15,0.20857606886326743,-14.966181219514665,-14.285445697349953,-0.6807355221647108,0,-0.22814108108986703,-0.232486920140584
D-1014,-0.04798637735900124,9.856432049774427e-16,5.436230695401906e-14,0.018131004002665364,-15.006280267768894,-13.264702121546947,-1.7415781462219473,0,-0.04798637735900124,-0.041260256232050985
D-4239,-0.35118561777768137,4.602361559158643e-13,2.0757963803861596e-14,22.171546316611593,-12.337019266375874,-13.68281524967317,1.3457959832972963,0,-0.35118561777768137,-0.3512243809420877
D-1724,-0.439768617394702,3.5445984578979874e-14,8.354955085813588e-13,0.04242510488077413,-13.450432955797229,-12.07805588042478,-1.3723770753724513,0,-0.439768617394702,-0.4391113523017393
D-7032,-0.3768331900945706,1.697155223812549e-14,6.773919282401784e-13,0.02505425814892202,-13.77027843478172,-12.169159982686422,-1.6011184520952975,0,-0.3768331900945706,-0.38246747451324253
D-5547,-0.16839951510088902,2.0662493955855046e-13,1.7828608744456675e-14,11.589515621783718,-12.684817260459296,-13.74888254567376,1.064065285214465,0,-0.16839951510088902,-0.16235843404995015
D-4967,-0.10787520580917692,3.601836783137736e-15,3.125115610489309e-13,0.011525451317859517,-14.443475971080247,-12.50513391173788,-1.9383420593423657,0,-0.10787520580917692,-0.10101793910660563
D-7353,-0.4148107889344009,2.29966519709746e-14,5.630888637998315e-13,0.0408401825171764,-13.638335387302856,-12.249423061609633,-1.3889123256932214,0,-0.4148107889344009,-0.4182547229516122
D-2089,-0.26617569885448145,2.0360745818173537e-14,9.767854745787001e-14,0.2084464434419992,-13.691206317750561,-13.010200807250339,-0.6810055105002232,0,-0.26617569885448145,-0.2691005953845734
D-0645,-0.07874043064830843,2.4526527829614687e-15,8.911118701155633e-14,0.027523511527720958,-14.610363929623693,-13.05006777124472,-1.5602961583789738,0,-0.07874043064830843,-0.07707703812006308
D-1185,-0.04337913194196874,9.449920512107078e-13,2.7299434558601897e-13,3.461581041842298,-12.024571844538194,-12.56384634822013,0.5392745036819369,0,-0.04337913194196874,-0.054305625497129285
D-7078,-0.07268960848121236,3.3093135035095048e-15,3.461957196188621e-15,0.9559082669054468,-14.480262088568495,-14.460678306066058,-0.01958378250243666,0,-0.07268960848121236,-0.07372438220066929
D-3735,-0.3254140371818306,3.0769211887868223e-15,1.5673224232207936e-14,0.1963170527774276,-14.511883627481282,-13.804841653038885,-0.7070419744423962,0,-0.3254140371818306,-0.32541719879344866
D-2891,-0.04512346780247589,1.0545386900326543e-15,4.8899608729660744e-14,0.021565380939193673,-14.976937481776138,-13.31069461587084,-1.6662428659052984,0,-0.04512346780247589,-0.05982131851027168
D-4782,-0.11210754676052698,3.6859643054126556e-14,9.279782784104007e-13,0.03972037267646613,-13.43344887477006,-12.032462189381254,-1.4009866853888042,0,-0.11210754676052698,-0.10541004193234117
D-5006,-0.13581292888079272,2.3319829356268564e-15,1.9639577895576475e-13,0.011873895396459111,-14.632274631867658,-12.70686785054051,-1.9254067813271487,0,-0.13581292888079272,-0.13500000581494934
D-2372,-0.3833340741969928,9.381247847554669e-14,1.0577110661072197e-15,88.6938611891548,-13.027739390057716,-14.97563295189692,1.947893561839204,0,-0.3833340741969928,-0.3710782460211295
D-3327,-0.27815573641373015,1.7396311401601834e-14,1.0816780033508987e-15,16.08270792944879,-13.759542826875471,-14.965902001872701,1.2063591749972298,0,-0.27815573641373015,-0.2610202986006437
D-3366,-0.1925622102209807,7.895480902307113e-15,2.5459348391590718e-14,0.31012109111618147,-14.102621412602145,-13.594152715904592,-0.5084686966975543,0,-0.1925622102209807,-0.19079445469896672
D-1357,-0.15007980996439296,8.404983890376877e-14,8.541090008471974e-14,0.9840645493771765,-13.075463114625121,-13.068486701388654,-0.0069764132364673916,0,-0.15007980996439296,-0.14276931648373548
D-6619,-0.08243584928303987,5.725854684069807e-15,1.8027017009338866e-15,3.1762629841107586,-14.242159678093575,-14.744076131489624,0.5019164533960501,0,-0.08243584928303987,-0.07498215326751631
D-7285,-0.03428843500227485,3.7807562952471196e-14,2.2570473737879925e-15,16.75089472713146,-13.422421316036166,-14.646459325300265,1.2240380092641001,0,-0.03428843500227485,-0.06905109379453318
D-0585,-0.4026808871503544,4.997908632449239e-14,9.821005497056102e-15,5.088998915586992,-13.301211687542466,-14.00784404587211,0.7066323583296445,0,-0.4026808871503544,-0.3995603338229352
D-7684,-0.3278549835574719,5.303780445903341e-14,1.6879487415560508e-15,31.421454427662315,-13.275414462187408,-14.77264074586046,1.4972262836730514,0,-0.3278549835574719,-0.3280177184271797
D-4950,-0.40521595681191935,5.87668643405406e-13,3.2334740330015073e-14,18.174527997056348,-12.230867481583218,-13.490330622383306,1.259463140800089,0,-0.40521595681191935,-0.3959526641616353
D-7176,-0.3357239195058376,6.566225916817089e-14,4.474072147765558e-14,1.4676173516997029,-13.182684179063402,-13.349297016859008,0.16661283779560604,0,-0.3357239195058376,-0.33932358877128727
D-3952,-0.0488385115619846,1.0727618171774263e-15,7.707002365220614e-13,0.001391931345471591,-14.969496692729402,-12.113114507732286,-2.856382184997117,0,-0.0488385115619846,-0.0589752090214058
D-5396,-0.11846218521934004,1.5262284794027104e-13,1.5088601022307612e-14,10.115109261264653,-12.816380446776819,-13.821351025065852,1.0049705782890324,0,-0.11846218521934004,-0.08730204921956732
D-3322,-0.1334905677730419,9.483976274194283e-13,8.535059423333917e-13,1.1111787046574195,-12.023009541155194,-12.068793450866039,0.04578390971084607,0,-0.1334905677730419,-0.04974072314158829
D-5542,-0.07684806407918521,4.607146355827512e-13,9.473215075240307e-13,0.4863339762937497,-12.336567991237946,-12.02350260257344,-0.3130653886645049,0,-0.07684806407918521,-0.08116452307404383
D-5016,-0.5092376297949418,9.661979665947433e-13,1.7648637171161702e-15,547.4632161250014,-12.014933880839989,-14.75328882522776,2.7383549443877695,0,-0.5092376297949418,-0.40850997912421655
D-2155,-0.3859107611583452,5.3906631724786035e-15,1.822275402600627e-15,2.958204432099241,-14.268357803564411,-14.739385986972673,0.4710281834082614,0,-0.3859107611583452,-0.37550769233236897
D-0006,-0.1800438983104901,4.1530428060836056e-14,1.681028979367422e-13,0.24705361163056289,-13.381633592523617,-12.7744247996653,-0.6072087928583159,0,-0.1800438983104901,-0.17652522539839544
D-6449,-0.47660085655757534,1.252954344058964e-13,5.173883967838511e-15,24.216900723856195,-12.902064753813917,-14.286183315219883,1.3841185614059666,0,-0.47660085655757534,-0.47283803947710706
D-1597,-0.19035289818096573,4.385135003409545e-13,6.1280510505245464e-15,71.55839543853324,-12.358017031640411,-14.212677625413841,1.8546605937734288,0,-0.19035289818096573,-0.16651788609994486
D-3236,-0.3105904172009718,2.0921656292307993e-14,3.469068246849631e-13,0.06030915163259645,-13.679403936911068,-12.459787156214828,-1.2196167806962401,0,-0.3105904172009718,-0.3093441455943476
D-4689,-0.02503188921628452,3.089807756969886e-13,2.001445932261944e-14,15.437877722122247,-12.510068540861386,-13.698656137578586,1.1885875967172006,0,-0.02503188921628452,-0.062407397855191275
D-7144,-0.542806619690994,4.1070311873023777e-13,7.740732044647823e-15,53.05740030288355,-12.38647199925935,-14.111217965942751,1.7247459666834015,0,-0.542806619690994,-0.5409271488105314
D-6928,-0.3435805781527489,6.480913300820171e-13,2.326370944762614e-15,278.5846906922014,-12.188363788333493,-14.633321034913244,2.4449572465797518,0,-0.3435805781527489,-0.3232625120417034
D-6358,-0.2727138648027137,5.860062831459271e-13,1.0619098850082704e-15,551.8418195545502,-12.232097727461472,-14.973912336459994,2.741814608998522,0,-0.2727138648027137,-0.22845714629909084
D-0407,-0.14499773708308633,1.0118119573844524e-15,6.649881424210592e-13,0.0015215488710831632,-14.994900192494757,-12.177186098647294,-2.8177140938474627,0,-0.14499773708308633,-0.1401597944320507
D-0183,-0.13773804414338814,2.0002638472406013e-14,2.6980757644020986e-14,0.7413668191352164,-13.698912714414554,-13.568945859111942,-0.12996685530261223,0,-0.13773804414338814,-0.13181025916541406
D-3023,-0.02487750182007109,1.4409725968631758e-14,1.1732302263891681e-14,1.2282095742606582,-13.841344278134152,-13.930616756648764,0.0892724785146117,0,-0.02487750182007109,-0.04009611797583462
D-2109,-0.10477045855846384,7.297002051398358e-14,1.233019873742648e-13,0.5917992245534045,-13.136855531654573,-12.909029923414643,-0.22782560823993137,0,-0.10477045855846384,-0.08633928691261579
D-3614,-0.34779432832257184,3.870025763776828e-14,2.1392919775517556e-14,1.809021771869474,-13.41228614375916,-13.669729937454726,0.25744379369556525,0,-0.34779432832257184,-0.35086664473893514
D-7393,-0.25729181007627183,1.1414714605339394e-15,1.372956761085832e-13,0.008313965107183583,-14.942534942419538,-12.862343139906377,-2.0801918025131605,0,-0.25729181007627183,-0.26118717489029736
D-7379,-0.00456759323126521,6.70707994454868e-14,2.6762765245024326e-14,2.5061236696367337,-13.173466517087196,-13.572469015395606,0.399002498308411,0,-0.00456759323126521,-0.07845408708168282
D-6403,-0.31460865608959787,1.0935389231895786e-15,1.7015046418175597e-14,0.06426893564165963,-14.961165754166712,-13.769166861782393,-1.191998892384319,0,-0.31460865608959787,-0.3118553883866845
D-0922,-0.104378677048518,7.802760881890689e-15,1.4828571100747179e-15,5.261977589666428,-14.1077517019742,-14.82890069610303,0.7211489941288302,0,-0.104378677048518,-0.058531232625693326
D-4753,-0.11957532050220054,2.5222899531493207e-15,1.6464963525518457e-14,0.1531913477512485,-14.59820499000142,-13.783439227034284,-0.8147657629671364,0,-0.11957532050220054,-0.0940552280931369
D-2624,-0.28859504442012696,1.3554426012613913e-15,4.685557958035598e-15,0.28928093802294047,-14.867918868701901,-14.329238685743597,-0.5386801829583036,0,-0.28859504442012696,-0.28283672336632526
D-5598,-0.386073298288021,5.980735608147356e-13,1.4830892285083472e-14,40.32620218112314,-12.223245396126707,-13.828832719313452,1.6055873231867444,0,-0.386073298288021,-0.38350801910450366
D-7273,-0.3913899781089829,1.322042320805232e-13,1.7883381834050713e-14,7.392574475416096,-12.878754642128747,-13.74755035058552,0.8687957084567719,0,-0.3913899781089829,-0.39869133419051467
D-0014,-0.35768376572338734,2.0764221072779223e-14,3.6325455103489286e-13,0.05716162678106321,-13.68268435591643,-12.439788935937141,-1.2428954199792892,0,-0.35768376572338734,-0.3593659209581134
D-0324,-0.1553742213144697,5.801436441730201e-13,8.12056226582946e-15,71.44131467524217,-12.236464461354466,-14.090413899269526,1.8539494379150605,0,-0.1553742213144697,-0.0793142410489922
D-5630,-0.36175760715139926,3.499339880254156e-14,7.007994367702496e-13,0.04993354298886775,-13.45601387376451,-12.154406255880602,-1.3016076178839073,0,-0.36175760715139926,-0.36964200569186545
D-1927,-0.2771562931396827,3.7619120737899844e-15,3.7785222198209573e-13,0.009956040628942604,-14.424591359321013,-12.42267801954459,-2.001913339776424,0,-0.2771562931396827,-0.2776224360909385
D-0099,-0.25835929296481147,5.303968568841607e-13,5.200114566348061e-14,10.199714835449251,-12.27539905821171,-13.283987088098916,1.008588029887207,0,-0.25835929296481147,-0.26475786712668004
D-3941,-0.07549020695999503,3.687284480369521e-15,2.2197485901137313e-15,1.6611270739361517,-14.433293354531505,-14.65369621118418,0.22040285665267462,0,-0.07549020695999503,-0.07310259693756363
D-7587,-0.06352661408247423,3.0555242885929605e-14,2.1417981369034213e-15,14.266163724516963,-13.514914259690851,-14.669221463550915,1.1543072038600644,0,-0.06352661408247423,-0.07036817005888771
D-3955,-0.032888817238809875,9.76970975695447e-15,1.5129322932716977e-14,0.6457466603365041,-14.010118338310445,-13.820180507083514,-0.18993783122693053,0,-0.032888817238809875,-0.05244711766071654
D-0563,-0.5192677522949137,4.762731712331471e-13,4.406959319099671e-13,1.0807296749234534,-12.322143881880315,-12.35586095846945,0.03371707658913378,0,-0.5192677522949137,-0.5174399086874303
D-1479,-0.3345679164747798,4.4468846779863645e-13,4.5974191111776745e-15,96.72567522014,-12.351944133056929,-14.337485903172697,1.9855417701157674,0,-0.3345679164747798,-0.3236024208475331
D-4752,-0.33066109450394066,3.934682048016596e-14,4.698101743970346e-14,0.8375046481414454,-13.40509035615648,-13.328077582201576,-0.07701277395490334,0,-0.33066109450394066,-0.33407068278998664
D-1099,-0.04371260461520343,2.2583480559937826e-15,7.244281665978056e-15,0.31174216576915514,-14.646209123904134,-14.140004672162245,-0.5062044517418882,0,-0.04371260461520343,-0.03866458459350627
D-0033,-0.23371115766365563,4.898915590742064e-13,1.5651283790163557e-15,313.00407406968816,-12.309900043456663,-14.805450033828892,2.4955499903722296,0,-0.23371115766365563,-0.23054599040593543
D-5200,-0.36078394143576664,1.4763487095447738e-13,4.2652729820701323e-13,0.34613229112201727,-12.830811051222662,-12.37005316829181,-0.460757882930852,0,-0.36078394143576664,-0.3701719216564943
D-1628,-0.11320844564860849,4.9439514331803335e-14,1.7363814637848291e-13,0.28472726392758724,-13.305925804182465,-12.760354858987986,-0.5455709451944789,0,-0.11320844564860849,-0.10549554863195423
D-5887,-0.13036559672271797,1.529352565565981e-13,4.222114445721312e-13,0.36222432746128563,-12.815492384025745,-12.374469998770758,-0.4410223852549863,0,-0.13036559672271797,-0.10792621776317912
D-6615,-0.4662608144163179,2.5551533632933662e-14,3.303244024001385e-13,0.07735284903953844,-13.592583027884201,-12.481059342032886,-1.1115236858513153,0,-0.4662608144163179,-0.4745360081456247
D-3527,-0.18523278815603123,2.196141748014661e-13,4.0123307157315643e-13,0.5473481384283749,-12.658339632166452,-12.39660327752154,-0.26173635464491074,0,-0.18523278815603123,-0.1928363598488739
D-4669,-0.1258943283647121,1.8983117251970767e-15,4.276740476603091e-14,0.044386881448201854,-14.721632469771313,-13.36888710302794,-1.3527453667433715,0,-0.1258943283647121,-0.11463067107418044
D-2329,-0.013429210497725275,1.8818879840613155e-14,4.303168379031505e-13,0.04373261323520098,-13.725406230723781,-12.366211660040253,-1.3591945706835278,0,-0.013429210497725275,-0.03481906157172729
D-6787,-0.06566043927125209,3.7532403928420196e-14,4.657777457291155e-13,0.0805800712304707,-13.425593618389666,-12.331821265346054,-1.0937723530436114,0,-0.06566043927125209,-0.0714445703944219
D-1864,-0.2827006577116441,8.84709267895091e-15,3.995190429063692e-15,2.2144357912431984,-14.053199423192408,-14.398462515393659,0.34526309220125057,0,-0.2827006577116441,-0.27684281300461033
D-3276,-0.17138058434528375,8.400581173167747e-15,1.7025787453187008e-15,4.934033856739629,-14.075690667322792,-14.768892792562596,0.6932021252398032,0,-0.17138058434528375,-0.15742491034358552
D-7192,-0.19289275252360566,6.479781092496021e-14,5.1396034095363355e-15,12.607550770304647,-13.188439665723063,-14.28907039145122,1.1006307257281576,0,-0.19289275252360566,-0.1912635349710501
D-6030,-0.215269360097619,1.9307921303627874e-14,1.7782228593576562e-14,1.085798734507464,-13.714264479972975,-13.750013811125068,0.03574933115209281,0,-0.215269360097619,-0.21487528785492632
D-3381,-0.27485893788973015,1.2849238925997784e-15,6.602466147339341e-13,0.0019461271953928555,-14.891122595292073,-12.180293816862639,-2.710828778429435,0,-0.27485893788973015,-0.2823970847411061
D-5283,-0.25321110803897506,7.40927190416235e-13,5.383117297952765e-13,1.376390573354243,-12.130224467262329,-12.268966156818419,0.13874168955608923,0,-0.25321110803897506,-0.2517146461379791
D-7842,-0.2202688947898414,1.8129168506199315e-13,3.1343476479047655e-15,57.84032450362748,-12.741622114351841,-14.503852835182913,1.7622307208310706,0,-0.2202688947898414,-0.22353367429003998
D-0718,-0.5336040503708464,9.793274020121105e-13,3.895360864011056e-13,2.5140864638756377,-12.009072093572993,-12.409452303334366,0.4003802097613738,0,-0.5336040503708464,-0.525132125338422
D-3057,-0.23530838238510593,5.983447312968636e-14,1.8688778241785355e-13,0.320162572189472,-13.223048528782174,-12.72841908921476,-0.494629439567413,0,-0.23530838238510593,-0.23837431144827345
D-3299,-0.4768351031691933,2.580701842348314e-13,2.3710486641753434e-14,10.884221320889203,-12.588262168142181,-13.625059532328885,1.036797364186704,0,-0.4768351031691933,-0.47212862340763306
D-1424,-0.528077405066413,7.773637643359088e-13,1.85387030352094e-13,4.19319389743452,-12.10937570722898,-12.731920652303403,0.6225449450744228,0,-0.528077405066413,-0.5236377900675839
D-2522,-0.07945972509616889,9.046664345871392e-15,1.823481287678723e-13,0.04961204925435633,-14.043511522808108,-12.739098688999265,-1.3044128338088425,0,-0.07945972509616889,-0.05491554140554047
D-4720,-0.19039264346916962,1.1824281913132993e-15,6.330869172271773e-15,0.1867718569342977,-14.927225224428064,-14.198536661102999,-0.7286885633250652,0,-0.19039264346916962,-0.19603505773160296
D-2601,-0.44830568825868716,1.825890291513285e-14,4.856029193892685e-14,0.37600480116751867,-13.738525320570485,-13.313718710996145,-0.4248066095743399,0,-0.44830568825868716,-0.4541612798571446
D-4252,-0.04939604612815707,4.634663622512368e-13,1.1339277109071308e-15,408.72655090196923,-12.33398178086964,-14.94541463129394,2.611432850424298,0,-0.04939604612815707,-0.10137973564364984
D-3845,-0.3420432488917513,4.071513780523495e-15,2.4732760529089445e-15,1.6462027260300292,-14.390244090947238,-14.606727407470405,0.2164833165231676,0,-0.3420432488917513,-0.3352328786203866
D-1814,-0.39113392757579785,2.7797301923401027e-13,2.652307672201749e-13,1.048042133827022,-12.555997355759759,-12.576376098446351,0.02037874268659189,0,-0.39113392757579785,-0.3915368657753679
D-1767,-0.1434632708082253,2.1318021596842574e-13,2.0878698159059933e-14,10.210417064529478,-12.671253102152134,-13.680296584212053,1.009043482059919,0,-0.1434632708082253,-0.08603679131742564
D-3473,-0.36610895920939407,2.037834700416703e-14,3.6106411131935145e-15,5.643969136036047,-13.690831046830274,-14.442415676985958,0.7515846301556829,0,-0.36610895920939407,-0.3671968448670475
D-4702,-0.12088850969617171,2.1006080774471005e-15,3.375667119458151e-13,0.006222793904466155,-14.677654968859912,-12.471640386486634,-2.206014582373279,0,-0.12088850969617171,-0.11479724532012547
D-7676,-0.3029444006404792,8.795496423622013e-14,1.1980389290895001e-14,7.3415781491395435,-13.055739643647625,-13.921529069747985,0.8657894261003597,0,-0.3029444006404792,-0.3061039977272118
D-3842,-0.29432459645148734,6.594907896431324e-14,2.425593282196514e-14,2.7188844662610774,-13.180791265371742,-13.615182018846946,0.43439075347520456,0,-0.29432459645148734,-0.29278712810695134
D-3876,-0.10144229323146592,4.589835452850033e-15,4.51473395081598e-15,1.0166347569651317,-14.3382028837874,-14.345367837177033,0.007164953389633595,0,-0.10144229323146592,-0.08992261892996799
D-6240,-0.017450376013817936,3.990346428286704e-15,2.4017383710975847e-14,0.16614409280820758,-14.39898939870868,-13.619474303418171,-0.7795150952905091,0,-0.017450376013817936,-0.037106935886893316
D-0188,-0.39707788812532097,3.019072788477748e-14,2.398034170711472e-13,0.12589782186389864,-13.52012641620739,-12.620144632727703,-0.8999817834796869,0,-0.39707788812532097,-0.4014646851609838
D-0098,-0.3912842730827253,9.398774293203905e-13,6.673455655006959e-15,140.8381920714824,-12.026928779635046,-14.175649221065722,2.148720441430677,0,-0.3912842730827253,-0.38184340405054934
D-2602,-0.39881540592115383,4.785713779095089e-13,4.2574107579176843e-14,11.240902161471963,-12.320053278952145,-13.37085444677114,1.0508011678189975,0,-0.39881540592115383,-0.39343309004319704
D-0148,-0.05902020039486766,1.8263435047145918e-14,9.514159276503576e-13,0.01919605770343764,-13.738417535579467,-12.02162958233302,-1.7167879532464463,0,-0.05902020039486766,-0.036258240320813984
