Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted
D-077,-0.008856706506206069,1.9559556619943732e-15,2.828290804585503e-15,0.6915680872784319,-14.708640994113564,-14.548475938462916,-0.1601650556506476,0,-0.1601650556506476,-0.622268864054235
D-006,-0.15069786041265343,1.7695647447554027e-13,7.928067769748262e-13,0.22320252502225912,-12.752133542788771,-12.100832646123447,-0.6513008966653234,0,-0.6513008966653234,-0.4238206111164017
D-087,0.18217147944256362,1.6356225214592072e-13,2.240518439329633e-15,73.00196654255559,-12.786316918123743,-14.649651477519223,1.8633345593954806,1,1.8633345593954806,1.7091138642533763
D-072,0.42505099176331496,1.7735087846367225e-13,5.351826600613228e-14,3.3138382780068185,-12.751166656016506,-13.271497966170127,0.5203313101536204,1,0.5203313101536204,-0.28235117628184947
D-049,-0.40968747506788794,5.310107345992609e-14,9.654902831435401e-15,5.49990760000549,-13.274896699389148,-14.015252092675242,0.740355393286093,0,0.740355393286093,0.036727338149642796
D-083,-0.06718750308998511,1.821848603667353e-14,2.8999398874966055e-14,0.6282366788092554,-13.73948771590513,-13.537611004445559,-0.20187671145957037,0,-0.20187671145957037,-0.35714529332757794
D-070,0.08438133548720528,2.387054624176919e-13,1.6219474452873332e-15,147.17213132353032,-12.622137642699496,-14.789963222006172,2.1678255793066756,1,2.1678255793066756,1.8910545174015634
D-065,-0.21738734299530826,1.3555054128836004e-15,1.01914223148006e-14,0.13300453764093884,-14.867898743829873,-13.991765201630072,-0.876133542199801,0,-0.876133542199801,-0.9927311353860478
D-061,0.43149896431108425,1.2881981442810774e-13,4.400725719564608e-14,2.9272402471120764,-12.890017330804287,-13.356475698510813,0.466458367706525,1,0.466458367706525,-0.4323941874582792
D-011,-0.1534092319364589,1.9013440166882944e-15,1.1567246927211497e-14,0.1643730810496884,-14.720939297636159,-13.936769993390016,-0.7841693042461426,0,-0.7841693042461426,-0.9098731950767812
